id,user_age_group,gender,subscription_plan,monthly_price_inr,subscription_duration_days,payment_method,num_payment_failures_90d,days_since_last_login,avg_session_duration_min,sessions_per_week,session_trend_30d,features_used_pct,num_support_tickets_90d,avg_ticket_resolution_hrs,unresolved_tickets,app_crash_count_30d,rating_given,num_referrals_made,competitor_app_installed,price_increase_experienced,used_discount_code,device_type,os_version_age_months,internet_speed_category,onboarding_completed,content_category_preference,days_since_last_feature_use,notification_opt_in,churn_reason
2727,young_adult,male,standard,455.0,5,net_banking,0,125,1.8,0.4,inactive,39.7,2,6.0,6,31,0.0,0,false,true,false,mid_android,16.0,fast_4g,true,fitness,300.0,true,found_alternative
2728,teen,female,basic,196.0,71,upi,4,294,60.0,0.1,declining,32.6,0,,0,5,4.1,3,false,false,true,desktop,7.0,moderate_3g,true,productivity,338.0,false,price_sensitive
2729,young_adult,female,free_trial,0.0,415,debit_card,1,200,3.6,4.4,stable,79.5,15,40.9,0,0,1.5,7,false,false,true,mid_android,43.0,fast_4g,true,fitness,123.0,false,price_sensitive
2730,young_adult,male,basic,138.0,308,debit_card,0,43,4.0,8.0,declining,48.0,1,32.5,0,42,2.7,1,false,true,true,iphone,32.0,ultra_5g,false,entertainment,237.0,true,price_sensitive
2731,young_adult,male,basic,164.0,1397,credit_card,3,327,,1.6,declining,28.5,0,0.0,0,37,1.6,0,false,true,false,budget_android,0.0,ultra_5g,true,entertainment,275.0,true,bad_experience
2732,adult,female,standard,201.0,1039,wallet,4,350,26.0,4.6,stable,54.6,6,44.6,2,2,2.8,0,false,false,true,ipad,57.0,ultra_5g,true,entertainment,,false,found_alternative
2733,middle_aged,female,basic,185.0,816,wallet,0,86,8.5,1.8,declining,39.2,0,0.0,0,26,3.9,4,false,false,false,budget_android,28.0,ultra_5g,false,entertainment,125.0,false,found_alternative
2734,middle_aged,male,basic,164.0,957,upi,0,128,34.7,2.8,inactive,54.8,0,0.0,0,47,2.4,1,true,false,false,mid_android,,broadband,true,news,119.0,false,found_alternative
2735,adult,undisclosed,standard,439.0,1338,debit_card,0,357,12.2,0.8,declining,22.2,0,0.0,0,11,1.4,3,false,false,false,budget_android,52.0,ultra_5g,false,mixed,33.0,false,found_alternative
2736,teen,male,student,80.0,550,wallet,5,114,17.3,1.3,inactive,45.8,11,104.2,3,35,0.0,0,false,false,true,desktop,31.0,broadband,true,entertainment,222.0,false,lost_interest
2737,middle_aged,male,student,113.0,933,net_banking,0,150,12.7,4.4,inactive,35.1,0,0.0,0,45,3.5,2,false,false,true,budget_android,47.0,ultra_5g,false,productivity,351.0,false,lost_interest
2738,senior,female,basic,164.0,1286,upi,0,28,10.0,2.8,inactive,,2,200.1,0,16,3.9,0,true,true,true,budget_android,10.0,fast_4g,true,social,250.0,false,price_sensitive
2739,middle_aged,female,premium,709.0,1622,credit_card,0,179,,0.4,declining,41.3,0,0.0,0,7,4.4,10,false,false,false,mid_android,41.0,fast_4g,true,social,48.0,true,lost_interest
2740,teen,male,standard,453.0,172,wallet,0,233,15.3,2.0,inactive,,14,19.9,9,33,0.0,3,false,false,true,iphone,13.0,fast_4g,true,productivity,107.0,true,bad_experience
2741,young_adult,female,standard,431.0,1673,debit_card,1,113,7.0,1.9,declining,29.3,6,48.1,1,0,2.6,0,true,false,true,iphone,34.0,moderate_3g,true,productivity,301.0,false,found_alternative
2742,middle_aged,non_binary,premium,583.0,1203,debit_card,11,312,4.9,0.3,increasing,4.6,2,153.8,0,8,4.0,0,true,false,false,iphone,58.0,slow_2g,false,social,143.0,true,price_sensitive
2743,young_adult,female,premium,723.0,498,wallet,3,362,,1.0,declining,23.2,0,0.0,0,32,0.0,2,false,false,false,flagship_android,52.0,broadband,false,mixed,304.0,true,price_sensitive
2744,adult,female,student,64.0,212,upi,3,111,11.8,2.6,increasing,36.7,0,0.0,0,28,4.6,1,false,false,false,iphone,28.0,fast_4g,true,productivity,101.0,false,price_sensitive
2745,young_adult,female,basic,189.0,1625,net_banking,2,271,8.1,1.3,inactive,1.1,2,105.6,0,0,1.5,0,true,false,false,iphone,40.0,moderate_3g,true,entertainment,186.0,true,lost_interest
2746,adult,female,standard,243.0,710,credit_card,0,268,5.8,7.5,stable,,0,0.0,0,0,3.7,3,false,false,true,iphone,,fast_4g,true,fitness,146.0,false,found_alternative
2747,adult,male,free_trial,0.0,638,upi,1,245,33.5,6.3,increasing,27.4,2,11.7,3,39,2.3,1,false,false,true,multi_device,40.0,fast_4g,true,news,273.0,false,bad_experience
2748,young_adult,male,student,105.0,536,debit_card,0,253,37.6,2.2,inactive,38.7,4,4.2,5,7,1.2,0,false,true,false,desktop,,fast_4g,false,fitness,316.0,true,price_sensitive
2749,teen,male,basic,107.0,86,net_banking,0,272,52.4,5.4,inactive,64.0,1,66.3,0,30,2.8,1,false,true,false,desktop,23.0,fast_4g,true,productivity,289.0,true,lost_interest
2750,young_adult,female,basic,166.0,1771,upi,0,151,7.4,13.8,inactive,7.3,2,40.9,6,27,,1,true,false,false,mid_android,35.0,moderate_3g,false,social,57.0,false,bad_experience
2751,young_adult,male,standard,423.0,840,upi,0,214,12.1,0.7,inactive,12.5,0,0.0,0,43,4.0,0,false,false,true,budget_android,57.0,broadband,false,education,48.0,true,lost_interest
2752,adult,female,standard,430.0,1339,wallet,0,87,57.5,0.3,declining,41.0,0,0.0,0,29,0.0,0,false,false,true,multi_device,28.0,fast_4g,false,entertainment,117.0,true,found_alternative
2753,senior,male,standard,473.0,423,wallet,5,227,14.5,,inactive,59.8,0,0.0,0,0,2.9,1,true,false,false,desktop,49.0,broadband,true,education,41.0,false,found_alternative
2754,adult,male,basic,125.0,789,upi,3,269,52.5,0.5,stable,30.9,20,90.1,0,0,4.1,0,false,false,false,iphone,37.0,ultra_5g,true,fitness,360.0,false,lost_interest
2755,middle_aged,female,student,50.0,419,net_banking,0,299,25.5,6.1,inactive,68.6,0,0.0,0,28,1.9,1,true,false,true,mid_android,38.0,slow_2g,true,news,243.0,true,lost_interest
2756,young_adult,non_binary,student,119.0,1708,wallet,1,342,3.6,1.9,declining,42.8,0,0.0,0,10,,1,true,false,true,iphone,40.0,broadband,true,news,113.0,true,found_alternative
2757,senior,male,student,61.0,1130,upi,2,87,8.7,7.4,inactive,37.2,7,37.0,0,38,3.4,1,false,false,true,iphone,59.0,moderate_3g,true,productivity,312.0,true,price_sensitive
2758,senior,non_binary,basic,182.0,1432,upi,3,333,0.9,11.6,declining,57.4,6,147.0,7,0,0.0,2,false,false,true,budget_android,36.0,ultra_5g,true,fitness,181.0,true,lost_interest
2759,middle_aged,female,basic,132.0,867,upi,1,134,2.5,2.9,inactive,12.8,7,21.7,0,40,0.0,3,true,true,false,budget_android,20.0,ultra_5g,true,mixed,318.0,false,price_sensitive
2760,young_adult,undisclosed,standard,242.0,1201,wallet,4,219,10.9,0.1,inactive,57.3,2,19.3,0,3,3.9,0,false,true,false,iphone,48.0,broadband,true,education,166.0,true,price_sensitive
2761,teen,male,student,148.0,74,debit_card,3,27,16.6,1.9,declining,18.5,0,0.0,0,0,2.2,1,false,true,true,budget_android,56.0,slow_2g,false,social,114.0,false,price_sensitive
2762,adult,male,student,64.0,1183,wallet,0,251,80.4,13.4,increasing,37.5,15,100.7,0,0,3.0,9,false,false,true,iphone,51.0,broadband,true,social,344.0,true,found_alternative
2763,teen,male,premium,818.0,1767,upi,0,46,6.2,13.0,declining,45.9,0,0.0,0,35,4.3,0,true,false,false,iphone,60.0,moderate_3g,false,mixed,112.0,false,found_alternative
2764,adult,female,standard,243.0,180,debit_card,0,16,21.5,6.9,stable,49.8,1,8.9,0,5,4.9,4,false,false,false,mid_android,60.0,fast_4g,true,news,157.0,true,price_sensitive
2765,middle_aged,undisclosed,basic,150.0,1318,upi,0,234,0.7,6.6,inactive,,11,147.3,7,48,1.2,11,false,false,true,flagship_android,48.0,moderate_3g,true,mixed,90.0,true,bad_experience
2766,middle_aged,female,free_trial,0.0,739,upi,1,355,12.7,2.0,declining,56.4,2,42.6,0,0,,7,false,false,true,desktop,47.0,fast_4g,true,fitness,194.0,true,price_sensitive
2767,middle_aged,female,free_trial,0.0,947,wallet,5,203,3.0,1.1,increasing,12.4,9,7.5,0,36,5.0,2,false,false,true,iphone,16.0,fast_4g,true,productivity,36.0,true,price_sensitive
2768,senior,female,free_trial,0.0,1610,upi,0,349,26.1,3.3,inactive,85.0,0,0.0,0,19,3.6,0,true,false,false,budget_android,50.0,fast_4g,true,fitness,222.0,false,lost_interest
2769,adult,female,basic,159.0,571,upi,7,112,85.5,11.7,inactive,17.9,16,175.4,0,44,2.7,0,false,true,true,desktop,49.0,fast_4g,true,news,166.0,true,lost_interest
2770,senior,undisclosed,premium,563.0,1258,wallet,2,274,37.3,1.7,inactive,58.9,10,29.5,0,0,1.9,13,false,false,false,mid_android,47.0,fast_4g,false,mixed,167.0,true,found_alternative
2771,young_adult,undisclosed,standard,232.0,1256,debit_card,4,82,27.6,1.3,stable,48.6,0,0.0,0,26,0.0,1,true,false,false,mid_android,46.0,fast_4g,true,mixed,215.0,false,price_sensitive
2772,adult,male,free_trial,0.0,677,wallet,0,140,42.7,2.5,declining,37.9,0,0.0,0,9,3.6,3,false,true,true,iphone,27.0,fast_4g,true,entertainment,241.0,true,price_sensitive
2773,middle_aged,male,basic,126.0,1653,net_banking,4,115,64.1,2.2,declining,20.7,0,0.0,0,13,0.0,0,true,false,false,flagship_android,27.0,broadband,true,entertainment,342.0,true,found_alternative
2774,adult,female,student,129.0,810,wallet,0,231,9.2,5.3,stable,57.6,5,62.5,0,28,1.1,6,false,true,false,desktop,48.0,slow_2g,false,mixed,189.0,true,price_sensitive
2775,senior,non_binary,standard,330.0,1256,debit_card,0,154,18.8,1.1,declining,30.0,1,28.4,9,22,1.8,14,false,true,false,flagship_android,29.0,ultra_5g,true,entertainment,181.0,true,bad_experience
2776,young_adult,male,student,72.0,175,debit_card,0,276,10.9,3.9,stable,89.2,0,0.0,0,26,0.0,5,false,false,false,iphone,7.0,slow_2g,true,mixed,139.0,true,bad_experience
2777,teen,non_binary,basic,104.0,1591,upi,0,245,26.5,10.4,declining,52.1,0,0.0,0,28,0.0,1,false,true,true,iphone,51.0,ultra_5g,true,fitness,346.0,true,found_alternative
2778,adult,non_binary,student,140.0,1470,net_banking,0,296,2.9,3.7,stable,35.9,2,75.8,5,0,4.7,0,false,true,true,budget_android,55.0,fast_4g,true,productivity,23.0,false,price_sensitive
2779,teen,male,free_trial,0.0,1549,net_banking,1,201,28.9,14.6,stable,63.0,2,184.1,1,13,1.4,2,true,false,false,mid_android,41.0,broadband,true,fitness,355.0,false,bad_experience
2780,adult,male,basic,166.0,1777,upi,0,222,56.3,0.5,stable,36.0,0,0.0,0,0,2.0,2,true,false,false,mid_android,32.0,fast_4g,true,productivity,246.0,true,found_alternative
2781,adult,female,standard,493.0,124,upi,2,183,42.1,0.9,inactive,33.2,1,20.0,2,0,1.5,6,false,false,false,iphone,0.0,moderate_3g,true,mixed,197.0,true,lost_interest
2782,young_adult,male,student,111.0,1077,debit_card,3,231,39.3,15.4,inactive,34.3,2,31.3,3,42,2.7,0,true,true,false,mid_android,59.0,moderate_3g,true,news,,true,price_sensitive
2783,adult,female,basic,177.0,255,net_banking,0,157,42.0,7.4,declining,47.8,0,0.0,0,31,0.0,2,false,true,true,mid_android,28.0,broadband,true,entertainment,248.0,false,found_alternative
2784,middle_aged,undisclosed,standard,411.0,1816,wallet,6,342,58.6,0.4,declining,47.4,3,102.3,0,0,0.0,2,false,true,false,flagship_android,46.0,ultra_5g,false,entertainment,60.0,false,price_sensitive
2785,adult,male,basic,171.0,707,credit_card,9,181,10.1,5.3,stable,46.5,5,16.5,0,38,3.6,0,true,true,false,mid_android,11.0,ultra_5g,false,productivity,121.0,true,price_sensitive
2786,middle_aged,female,free_trial,0.0,1536,debit_card,6,57,8.0,1.7,declining,84.8,0,0.0,0,39,0.0,0,false,true,false,flagship_android,23.0,fast_4g,true,mixed,14.0,true,found_alternative
2787,young_adult,male,basic,127.0,427,debit_card,2,137,21.9,1.6,declining,40.7,0,0.0,0,4,,0,false,true,true,desktop,19.0,ultra_5g,true,productivity,118.0,false,price_sensitive
2788,adult,male,premium,826.0,559,debit_card,0,103,8.1,6.8,inactive,38.1,1,8.5,0,0,2.6,0,true,false,true,budget_android,54.0,fast_4g,false,news,343.0,true,lost_interest
2789,senior,male,standard,478.0,392,debit_card,0,133,6.1,4.2,declining,42.1,5,8.6,6,31,0.0,4,false,false,false,iphone,20.0,slow_2g,true,education,237.0,false,price_sensitive
2790,young_adult,female,standard,458.0,444,wallet,3,79,30.2,7.8,stable,56.7,7,25.3,5,29,1.2,5,false,true,true,flagship_android,38.0,ultra_5g,true,social,83.0,true,price_sensitive
2791,young_adult,female,standard,215.0,1796,upi,2,86,29.8,9.7,inactive,58.6,2,82.4,6,40,4.9,10,true,false,true,multi_device,11.0,fast_4g,true,entertainment,195.0,false,lost_interest
2792,middle_aged,male,premium,787.0,1429,credit_card,1,348,1.0,3.0,declining,47.5,3,,2,41,0.0,1,false,false,true,iphone,9.0,moderate_3g,false,mixed,165.0,false,price_sensitive
2793,adult,undisclosed,student,73.0,1443,credit_card,0,275,13.7,6.2,declining,34.5,0,0.0,0,9,2.1,6,true,true,true,budget_android,52.0,broadband,false,productivity,243.0,true,found_alternative
2794,middle_aged,male,student,59.0,157,wallet,6,167,15.4,,declining,10.5,2,123.1,6,34,4.0,5,true,false,false,mid_android,38.0,moderate_3g,false,productivity,168.0,true,bad_experience
2795,middle_aged,non_binary,standard,282.0,1481,upi,0,148,9.4,2.5,stable,35.6,2,165.5,7,19,4.5,0,false,false,true,multi_device,34.0,fast_4g,true,education,15.0,false,bad_experience
2796,teen,male,premium,723.0,551,upi,12,291,55.0,7.4,declining,11.3,2,66.5,1,47,4.9,1,false,false,true,flagship_android,,fast_4g,false,productivity,94.0,false,price_sensitive
2797,adult,undisclosed,premium,786.0,20,wallet,0,145,1.2,0.0,inactive,40.4,4,20.1,9,0,0.0,0,false,false,false,mid_android,40.0,broadband,true,social,271.0,true,lost_interest
2798,young_adult,female,student,139.0,1202,upi,0,47,22.6,3.7,stable,45.0,7,7.9,0,40,1.3,6,false,false,false,budget_android,51.0,broadband,true,social,294.0,true,bad_experience
2799,adult,female,standard,304.0,194,credit_card,5,105,,2.2,inactive,70.3,2,342.1,1,36,0.0,0,true,false,false,budget_android,8.0,fast_4g,false,fitness,,true,found_alternative
2800,middle_aged,female,basic,110.0,805,upi,1,17,69.2,6.3,declining,46.4,1,178.9,2,0,1.2,1,false,false,false,iphone,,ultra_5g,false,mixed,112.0,false,found_alternative
2801,senior,female,premium,960.0,568,wallet,4,252,0.9,7.0,inactive,56.1,2,94.8,6,47,0.0,1,true,true,false,mid_android,9.0,fast_4g,true,fitness,61.0,false,found_alternative
2802,middle_aged,female,standard,497.0,1553,wallet,0,289,2.1,5.4,stable,38.3,3,8.4,6,0,2.7,1,true,false,false,flagship_android,52.0,fast_4g,true,entertainment,86.0,false,found_alternative
2803,middle_aged,female,free_trial,0.0,457,net_banking,0,329,57.9,13.3,increasing,56.0,11,32.6,2,28,4.5,1,false,false,false,flagship_android,32.0,fast_4g,false,education,120.0,false,price_sensitive
2804,senior,female,free_trial,0.0,415,upi,1,312,17.1,,increasing,57.2,2,62.7,1,24,0.0,0,false,false,true,iphone,60.0,slow_2g,true,entertainment,37.0,true,price_sensitive
2805,middle_aged,undisclosed,standard,300.0,169,wallet,0,198,3.6,8.5,declining,71.0,0,,0,37,0.0,3,false,false,true,desktop,36.0,broadband,false,social,174.0,false,lost_interest
2806,adult,female,student,95.0,826,wallet,0,145,14.9,7.7,inactive,22.9,0,0.0,0,1,2.6,0,true,false,false,mid_android,54.0,broadband,true,education,153.0,true,found_alternative
2807,middle_aged,female,standard,467.0,1550,credit_card,3,97,26.5,4.6,declining,37.1,2,38.5,3,0,4.9,0,true,true,false,iphone,,fast_4g,true,entertainment,86.0,false,found_alternative
2808,adult,male,standard,252.0,1251,debit_card,0,105,5.4,1.8,inactive,24.9,0,0.0,0,44,1.2,2,false,true,false,mid_android,51.0,ultra_5g,true,mixed,116.0,true,price_sensitive
2809,middle_aged,female,basic,185.0,458,upi,0,330,9.4,2.6,increasing,10.0,4,44.4,0,35,3.9,1,false,false,true,flagship_android,5.0,ultra_5g,true,social,250.0,false,lost_interest
2810,adult,male,student,97.0,964,upi,2,103,3.2,0.7,increasing,47.2,3,87.6,0,46,1.4,5,false,false,false,budget_android,60.0,broadband,true,mixed,180.0,true,bad_experience
2811,middle_aged,female,basic,185.0,1214,debit_card,0,280,2.7,5.5,declining,53.1,2,45.7,0,0,4.7,4,true,true,false,mid_android,45.0,ultra_5g,false,entertainment,12.0,true,found_alternative
2812,young_adult,undisclosed,student,54.0,499,upi,0,42,5.3,13.7,stable,61.4,6,87.2,0,37,0.0,6,true,true,true,budget_android,13.0,ultra_5g,true,news,293.0,false,price_sensitive
2813,young_adult,male,free_trial,0.0,78,upi,5,97,,8.0,stable,17.2,1,169.2,0,34,3.8,15,false,false,false,ipad,50.0,slow_2g,true,entertainment,341.0,true,bad_experience
2814,adult,male,standard,389.0,1210,net_banking,2,50,17.4,0.2,increasing,47.6,0,0.0,0,0,3.6,3,false,false,false,mid_android,47.0,slow_2g,false,entertainment,204.0,false,found_alternative
2815,adult,female,premium,869.0,377,upi,4,66,23.7,2.1,inactive,36.7,1,24.6,0,23,2.1,0,true,false,false,budget_android,46.0,broadband,true,productivity,40.0,false,bad_experience
2816,young_adult,undisclosed,student,103.0,687,credit_card,6,325,35.4,11.2,stable,25.8,2,84.0,1,5,1.7,0,false,false,false,mid_android,28.0,ultra_5g,true,education,183.0,true,price_sensitive
2817,young_adult,female,premium,636.0,405,wallet,6,36,1.2,2.8,declining,11.5,4,24.0,4,23,2.5,0,false,false,false,iphone,45.0,fast_4g,false,social,118.0,true,price_sensitive
2818,teen,non_binary,premium,619.0,536,debit_card,1,10,9.4,0.9,stable,38.3,6,24.5,1,0,3.6,1,false,false,false,iphone,30.0,slow_2g,true,entertainment,248.0,true,price_sensitive
2819,young_adult,male,standard,396.0,539,upi,1,328,4.0,5.4,declining,28.4,6,19.4,3,0,4.6,0,false,false,false,mid_android,34.0,ultra_5g,false,education,124.0,true,bad_experience
2820,young_adult,non_binary,basic,101.0,130,credit_card,1,86,28.9,7.1,declining,41.0,2,80.1,1,34,0.0,1,false,false,false,multi_device,47.0,fast_4g,true,entertainment,0.0,false,found_alternative
2821,young_adult,female,premium,557.0,763,credit_card,1,27,25.9,,inactive,35.3,11,4.1,0,33,2.6,3,true,false,true,mid_android,16.0,fast_4g,false,mixed,187.0,false,found_alternative
2822,middle_aged,male,basic,122.0,629,upi,4,4,53.1,1.9,inactive,29.8,9,17.5,0,10,2.6,9,true,false,true,mid_android,8.0,broadband,true,fitness,290.0,false,bad_experience
2823,adult,female,basic,162.0,826,debit_card,3,261,30.4,3.7,declining,0.0,10,,3,37,2.4,2,true,false,false,iphone,33.0,broadband,true,fitness,250.0,false,bad_experience
2824,adult,male,student,135.0,1738,credit_card,7,175,7.8,11.0,stable,68.4,9,13.0,0,2,1.5,3,false,false,false,iphone,47.0,broadband,false,entertainment,317.0,true,found_alternative
2825,senior,male,standard,347.0,1699,credit_card,1,123,14.4,5.2,declining,38.4,0,,0,35,1.7,5,false,true,false,multi_device,34.0,moderate_3g,false,news,46.0,true,price_sensitive
2826,young_adult,male,standard,392.0,28,debit_card,15,335,19.9,12.5,declining,58.7,0,0.0,0,8,0.0,5,false,false,false,iphone,27.0,moderate_3g,true,social,119.0,true,found_alternative
2827,young_adult,female,basic,126.0,1526,wallet,0,147,90.1,14.6,declining,36.0,0,0.0,0,0,3.4,0,true,false,false,multi_device,57.0,fast_4g,true,education,364.0,true,found_alternative
2828,adult,female,standard,431.0,561,upi,0,48,39.3,6.0,declining,8.6,3,,1,44,2.0,7,false,true,true,mid_android,45.0,moderate_3g,true,entertainment,148.0,false,price_sensitive
2829,adult,undisclosed,free_trial,0.0,1797,debit_card,1,94,0.7,,declining,40.3,5,33.2,3,18,,6,true,false,false,flagship_android,19.0,broadband,true,entertainment,348.0,false,found_alternative
2830,teen,male,free_trial,0.0,1475,wallet,0,138,6.3,3.9,declining,61.8,1,127.8,3,23,1.1,0,true,false,false,desktop,12.0,fast_4g,true,social,20.0,true,found_alternative
2831,adult,non_binary,standard,369.0,957,net_banking,0,41,20.9,0.8,inactive,1.6,3,112.8,1,3,0.0,0,true,false,false,budget_android,49.0,fast_4g,true,mixed,194.0,true,lost_interest
2832,senior,male,free_trial,0.0,1689,upi,7,54,14.7,13.1,declining,27.2,0,0.0,0,11,3.7,0,false,true,true,multi_device,51.0,moderate_3g,true,fitness,,true,price_sensitive
2833,young_adult,female,student,130.0,851,upi,0,160,4.7,0.5,increasing,67.9,0,0.0,0,18,0.0,13,false,true,true,flagship_android,17.0,fast_4g,false,productivity,141.0,true,lost_interest
2834,adult,female,standard,245.0,647,wallet,1,87,8.9,6.6,inactive,73.1,0,0.0,0,0,3.6,15,false,false,false,desktop,6.0,slow_2g,false,mixed,274.0,false,lost_interest
2835,adult,male,student,52.0,881,wallet,6,70,18.4,2.2,declining,49.6,4,103.1,2,0,1.2,4,true,false,false,iphone,,ultra_5g,true,education,70.0,false,found_alternative
2836,teen,female,basic,113.0,416,wallet,0,56,44.7,,increasing,22.5,3,41.5,0,18,0.0,6,false,false,false,iphone,4.0,broadband,false,mixed,74.0,true,found_alternative
2837,young_adult,female,basic,157.0,731,net_banking,3,255,6.6,0.9,inactive,56.8,0,0.0,0,38,3.1,8,false,false,true,flagship_android,2.0,broadband,true,fitness,20.0,true,bad_experience
2838,teen,female,free_trial,0.0,1327,credit_card,4,342,3.4,7.8,stable,39.7,4,12.6,6,45,0.0,5,false,false,false,mid_android,38.0,fast_4g,true,mixed,225.0,true,bad_experience
2839,adult,male,standard,253.0,269,credit_card,2,71,17.5,0.5,increasing,54.6,2,31.0,0,9,3.0,1,true,false,false,mid_android,18.0,fast_4g,false,news,51.0,true,found_alternative
2840,middle_aged,undisclosed,basic,198.0,1191,credit_card,2,250,2.6,0.1,inactive,34.4,14,32.1,0,1,0.0,3,false,false,true,flagship_android,0.0,fast_4g,true,news,107.0,true,lost_interest
2841,young_adult,undisclosed,basic,198.0,1620,debit_card,0,153,3.7,2.9,declining,36.3,10,80.2,0,0,4.5,2,false,false,true,desktop,3.0,moderate_3g,true,education,226.0,false,found_alternative
2842,middle_aged,male,student,53.0,745,credit_card,6,235,46.5,8.9,inactive,66.6,17,31.7,8,5,0.0,2,false,false,true,desktop,50.0,broadband,false,fitness,86.0,true,bad_experience
2843,middle_aged,undisclosed,standard,324.0,1525,net_banking,0,132,68.0,1.1,stable,45.8,11,24.8,5,4,4.7,2,true,true,false,mid_android,51.0,fast_4g,true,social,223.0,true,lost_interest
2844,adult,female,basic,110.0,331,wallet,9,216,31.5,0.7,inactive,6.2,10,23.5,3,40,0.0,1,true,false,false,mid_android,47.0,broadband,true,social,200.0,true,bad_experience
2845,middle_aged,female,free_trial,0.0,805,upi,1,44,5.3,11.2,inactive,11.4,17,29.8,2,47,1.0,2,true,true,true,iphone,36.0,broadband,false,entertainment,213.0,false,price_sensitive
2846,young_adult,male,premium,612.0,243,debit_card,0,287,1.4,0.6,declining,21.6,0,0.0,0,0,2.2,0,true,true,true,iphone,42.0,broadband,false,mixed,332.0,false,found_alternative
2847,middle_aged,male,standard,467.0,1738,upi,4,188,22.6,1.6,declining,25.4,1,13.0,1,0,3.0,0,false,false,false,multi_device,13.0,fast_4g,true,entertainment,304.0,false,price_sensitive
2848,young_adult,female,basic,166.0,1642,wallet,1,299,33.8,1.5,declining,74.1,0,0.0,0,10,1.2,1,false,true,true,budget_android,39.0,ultra_5g,true,mixed,35.0,false,found_alternative
2849,adult,non_binary,basic,123.0,1806,debit_card,2,216,1.6,0.9,declining,46.0,0,0.0,0,0,2.1,1,false,false,true,flagship_android,,ultra_5g,true,entertainment,172.0,true,found_alternative
2850,young_adult,female,basic,132.0,801,upi,1,183,8.1,9.2,declining,,6,66.9,0,0,0.0,0,false,true,false,mid_android,22.0,fast_4g,true,mixed,133.0,false,lost_interest
2851,middle_aged,non_binary,standard,459.0,949,net_banking,3,325,11.3,5.3,declining,27.3,4,41.3,1,10,1.9,3,false,false,true,flagship_android,54.0,ultra_5g,false,news,177.0,true,price_sensitive
2852,adult,male,free_trial,0.0,1508,upi,1,93,24.1,6.7,declining,57.5,11,31.6,1,32,0.0,0,true,false,false,desktop,53.0,ultra_5g,false,productivity,241.0,false,found_alternative
2853,young_adult,male,free_trial,0.0,626,debit_card,0,137,47.5,4.8,stable,43.2,0,0.0,0,7,4.2,1,false,false,false,flagship_android,58.0,moderate_3g,false,mixed,114.0,true,lost_interest
2854,middle_aged,female,standard,484.0,321,debit_card,0,11,0.3,4.7,inactive,43.2,2,0.5,2,0,0.0,5,false,true,false,desktop,22.0,fast_4g,false,social,47.0,false,price_sensitive
2855,young_adult,male,free_trial,0.0,1538,debit_card,7,345,33.1,2.5,inactive,44.7,6,20.3,4,0,0.0,0,false,false,false,mid_android,18.0,fast_4g,false,education,74.0,false,lost_interest
2856,adult,male,student,91.0,697,upi,4,62,20.3,12.2,inactive,27.7,1,18.9,0,2,,5,false,false,false,mid_android,15.0,fast_4g,true,education,52.0,false,found_alternative
2857,middle_aged,male,premium,991.0,1515,net_banking,8,125,4.9,8.3,declining,41.4,10,105.2,0,21,1.1,1,true,false,false,desktop,16.0,broadband,true,social,301.0,true,found_alternative
2858,young_adult,male,premium,841.0,903,net_banking,3,319,,1.4,declining,67.4,14,25.8,3,6,0.0,2,true,false,true,flagship_android,37.0,fast_4g,true,social,107.0,true,found_alternative
2859,senior,female,free_trial,0.0,415,debit_card,13,296,,12.2,inactive,43.4,5,25.5,3,33,1.9,0,false,false,true,flagship_android,34.0,fast_4g,true,productivity,13.0,true,price_sensitive
2860,adult,female,basic,185.0,90,wallet,0,27,41.5,0.5,inactive,52.1,0,0.0,0,20,,0,false,true,true,iphone,47.0,broadband,false,entertainment,99.0,true,bad_experience
2861,young_adult,male,student,103.0,897,net_banking,8,39,13.7,13.2,declining,33.8,2,,0,14,1.3,1,false,false,false,flagship_android,31.0,fast_4g,true,social,178.0,true,price_sensitive
2862,young_adult,female,student,106.0,1717,upi,2,211,4.3,3.2,stable,59.2,0,0.0,0,15,3.8,0,true,true,true,budget_android,38.0,fast_4g,true,fitness,229.0,true,price_sensitive
2863,young_adult,male,free_trial,0.0,159,upi,0,76,1.4,1.2,declining,44.9,2,78.1,1,49,2.1,5,true,false,true,desktop,45.0,fast_4g,true,entertainment,42.0,true,found_alternative
2864,adult,undisclosed,student,87.0,765,upi,0,53,5.1,8.3,stable,64.1,7,,4,24,2.9,1,false,false,false,desktop,43.0,fast_4g,true,social,45.0,false,bad_experience
2865,adult,male,free_trial,0.0,803,wallet,5,233,6.2,0.7,stable,36.8,0,0.0,0,45,4.7,0,false,true,false,flagship_android,6.0,fast_4g,false,news,338.0,false,price_sensitive
2866,senior,male,basic,102.0,1388,upi,0,358,10.1,6.1,inactive,45.7,0,0.0,0,0,3.4,0,false,true,true,desktop,7.0,fast_4g,true,fitness,320.0,false,price_sensitive
2867,adult,female,free_trial,0.0,1736,debit_card,3,223,0.3,2.5,declining,62.4,2,23.8,1,0,3.6,5,false,false,false,multi_device,20.0,fast_4g,true,productivity,8.0,false,found_alternative
2868,young_adult,non_binary,premium,657.0,771,net_banking,6,177,10.2,1.4,declining,23.2,7,24.4,7,0,4.4,0,false,true,false,ipad,51.0,fast_4g,false,entertainment,282.0,false,price_sensitive
